Iteration 0, D_loss = 1.0424,G_loss = 1.5207,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5000, best f1 = 0.5000, lr = 0.00020000 
Iteration 670, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4911, train f1 = 0.4911, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 671, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4970, train f1 = 0.4970, test acc = 0.4750, test f1 = 0.4750, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 672, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5045, train f1 = 0.5045, test acc = 0.5333, test f1 = 0.5333, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 673, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.4955, train f1 = 0.4955, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 674, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4881, train f1 = 0.4881, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 675, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.4940, train f1 = 0.4940, test acc = 0.5250, test f1 = 0.5250, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 676, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4926, train f1 = 0.4926, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 677, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 678, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4896, train f1 = 0.4896, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 679, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5074, train f1 = 0.5074, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 680, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5167, test f1 = 0.5167, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 681, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4896, train f1 = 0.4896, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 682, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5030, train f1 = 0.5030, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 683, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5045, train f1 = 0.5045, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 684, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5250, test f1 = 0.5250, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 685, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5045, train f1 = 0.5045, test acc = 0.4833, test f1 = 0.4833, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 686, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.4750, test f1 = 0.4750, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 687, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 688, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 689, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 690, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5074, train f1 = 0.5074, test acc = 0.5250, test f1 = 0.5250, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 691, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5060, train f1 = 0.5060, test acc = 0.4750, test f1 = 0.4750, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 692, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5045, train f1 = 0.5045, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 693, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5030, train f1 = 0.5030, test acc = 0.5167, test f1 = 0.5167, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 694, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5074, train f1 = 0.5074, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 695, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5045, train f1 = 0.5045, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 696, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.4985, train f1 = 0.4985, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 697, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4985, train f1 = 0.4985, test acc = 0.5167, test f1 = 0.5167, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 698, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4955, train f1 = 0.4955, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
Iteration 699, D_loss = 1.3867,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.4750, test f1 = 0.4750, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000002 
