Iteration 0, D_loss = 0.2797,G_loss = 8.6895,train acc = 0.7892, train f1 = 0.4397, test acc = 0.8333, test f1 = 0.5000, best acc = 0.8333, best f1 = 0.5000, lr = 0.00020000 
Iteration 670, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2574, test acc = 0.8333, test f1 = 0.2571, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 671, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2571, test acc = 0.8333, test f1 = 0.2568, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 672, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2568, test acc = 0.8333, test f1 = 0.2565, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 673, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2566, test acc = 0.8333, test f1 = 0.2563, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 674, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2563, test acc = 0.8333, test f1 = 0.2560, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 675, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2560, test acc = 0.8333, test f1 = 0.2557, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 676, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2557, test acc = 0.8333, test f1 = 0.2554, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 677, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2554, test acc = 0.8333, test f1 = 0.2551, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 678, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2551, test acc = 0.8333, test f1 = 0.2548, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 679, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2549, test acc = 0.8333, test f1 = 0.2546, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 680, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2546, test acc = 0.8333, test f1 = 0.2543, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 681, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2543, test acc = 0.8333, test f1 = 0.2540, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 682, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2540, test acc = 0.8333, test f1 = 0.2537, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 683, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2538, test acc = 0.8333, test f1 = 0.2535, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 684, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2535, test acc = 0.8333, test f1 = 0.2532, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 685, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2532, test acc = 0.8333, test f1 = 0.2529, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 686, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2529, test acc = 0.8333, test f1 = 0.2526, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 687, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2527, test acc = 0.8333, test f1 = 0.2524, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 688, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2524, test acc = 0.8333, test f1 = 0.2521, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 689, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2521, test acc = 0.8333, test f1 = 0.2518, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 690, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2518, test acc = 0.8333, test f1 = 0.2515, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 691, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2516, test acc = 0.8333, test f1 = 0.2513, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 692, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2513, test acc = 0.8333, test f1 = 0.2510, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 693, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2510, test acc = 0.8333, test f1 = 0.2507, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 694, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2507, test acc = 0.8333, test f1 = 0.2504, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 695, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2505, test acc = 0.8333, test f1 = 0.2502, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 696, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2502, test acc = 0.8333, test f1 = 0.2499, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 697, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2499, test acc = 0.8333, test f1 = 0.2496, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 698, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2497, test acc = 0.8333, test f1 = 0.2494, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 699, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2494, test acc = 0.8333, test f1 = 0.2491, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
